10000+ Cheese Wallpaper HD & Retina Background,1
C.H.A.O.S,1
糗事百科,1
AllRingtone,1
射击游戏大全-特约限时免费&限时免费大全,1
百度壁纸,1
淘真货-天猫淘宝正品精选，潮男美女的个性时尚购物商城,1
淘宝,1
有道云笔记,1
Diary (multimedia&secret),1
全国列车时刻查询系统,1
百度音乐,1
云中书城Lite,1
TripAdvisor Hotels Flights Restaurants,1
美丽说 HD,1
Youlu addressbook,1
郭德纲相声2012-最全最好的有声读物,1
重口味,1
正点闹钟,1
QQ游戏大厅HD,1
Don't Touch My Pics FREE: Password protect HD/HQ images,1
云笔记 - 最好用的记事本,1
Tiny Journey HD,1
冷笑话精选－微博最火爆最受欢迎的冷笑话,1
愤怒的金刚,1
Toy Defense,1
限时免费,1
爱卡汽车,1
微博 HD,1
inClass,1
Youku HD,1
极速滑雪伴侣,1
Fruit Ninja,1
DancePad,1
中国求生手册 - 捍卫食品安全 强壮中国人,1
Evernote,1
光点壁纸,1
Escape The Ape,1
限时免费大全,1
AppZapp HD,1
"Cool Wallpapers HD & Retina Free by Kappboom™ for iPhone,iPod,iPad",1
怪物出没HD,1
好豆菜谱,1
SimSimi,1
King of Opera,1
天猫（淘宝商城）- 时尚购物，正品网购,1
快拍二维码-条码比价,1
高德导航HD Autonavi Navigation,1
FIT Memo （Todo + Reminder）,1
道道通移动导航系统,1
围观,1
天朝教育委员会,1
App Free,1
Dragon Zumu HD,1
Zombie HQ,1
Tower Defense®,1
Triple Town,1
乐猫彩票,1
天天动听 - 好音质,1
Draw Something Free,1
BackStab,1
iSafePlay,1
食神摇摇,1
ArcherWorldCup2,1
360手机卫士,1
Smurfs' Village,1
酷我音乐 2012,1
Kick the Boss,1
Real Football 2012,1
开心水族箱,1
Talking Harry the Hedgehog,1
酷狗音乐,1
Brothers In Arms® 2: Global Front Free+,1
Stanza,1
Tiny Journey,1
血之荣耀,1
网易新闻,1
枪火兄弟连,1
人人,1
消息速递+,1
艺龙无线HD－酒店预订专家,1
迅雷播放器HD,1
壁纸高清精选10000+每天更新,1
QFolio HD - NASDAQ OMX Portfolio Manager,1
Ringtone Master,1
Simply Ludo,1
Sanlitun,1
唱吧 - 你的手机KTV,1
三国志-孔明传,1
Super Mushrooms,1
hao123-让上网更简单,1
iTap mobile RDP (Remote Desktop for Windows),1
挖财记账理财,1
腾讯手机管家（原QQ手机管家）,1
WomanLog Calendar,1
Fishing Kings Free+,1
LostWinds,1
Roll Your Dice,1
Tap The Frog HD,1
"iSafeBox - Password Protect Your Photos, Accounts, Etc",1
Action Movie FX,1
连连看HD,1
HD Wallpapers Stand,1
Chrome,1
Crayon Piano,1
MobileRSS Pro ~ Google RSS News Reader,1
街旁 - Jiepang,1
夫妻床头话,1
Opera Mini Web browser,1
Left & Right Faces,1
新东方学词-托福,1
Journey to the West Slot,1
陌陌,1
360安全通讯录-拨号必备,1
钱库电子优惠券（麦当劳等千种优惠）,1
《天降呆猫》·云中书城出品,1
GoNinja,1
淘宝 HD,1
Asphalt 6: Adrenaline HD,1
Angry Birds Space,1
Swing Shot,1
米途订酒店,1
乐活良品 - 优质生活画报,1
Small Street,1
Tap The Frog,1
掌阅iReader,1
Let's Spot It! PRO,1
Monster Shooter: The Lost Levels,1
Infinity Blade II,1
Moments! - A Diary Entry to Frame Up Your Precious Moments,1
ShuBook,1
VOA Special English - Economics Report,1
Let's create! Pottery HD,1
Tom's Love Letters,1
蠢蛋秀™,1
hao网址大全,1
《故事会》五年合集,1
"蘑菇街 - 淘宝精选, 微博时尚",1
搜狐视频 高清,1
PPS影音,2
语不惊人死不休,2
Flashlight •,2
PPTV网络电视 HD,2
Frisbee® Forever 2,2
ZAKER 最流行阅读软件,2
Temple Run,2
MenuWeather,2
China Air Pollution Index,2
限免视频版HD-精品限时免费大全&特约限时免费大全,2
宠物猎人,2
Cut the Rope: Experiments,2
Battery Doctor +,2
Clear Vision (17+),2
Fantasy Town,2
导航犬2011,2
Madcoaster,2
美丽说-时尚女生逛淘宝必备,2
百思不得姐,3
逛淘宝-口袋购物 发现惊喜,4
热门壁纸,4
WeChat!,5
QQ 2012,6
抠酒店(全国酒店开房神器),18
only-self,29
1518 占卜大师 -周公解梦起名算命,30
姓名测试,42
奇艺高清影视,88
手机买团购,138
奇艺影视,188
爱壁纸HD iPhone版,324
